OBJECTID,Address,Property_Type,Property_Uses,Site_EUI,GHG_Intensity,ShapeSTArea,ShapeSTLength,Reported,Property_Name,Gross_Sq_Ft,EnergyStar_Score,EnergyStar_Certified,Year_Built,GHG_Emissions,Site_Energy_Use,Water_Intensity,OnSite_Solar,Owner_Submitted_Link,ZIP,Tax_Parcel,Pct_Electricity,Pct_Gas,Pct_Steam,Owner_Submitted_Info,Years_Reported
935,100 Clarendon Street,Other,"Bank Branch, Medical Office, Office, Other",20.7,2,100606.541992188,1992.88285946455,Yes,100 Clarendon Street Garage,843168,,,1969,1645.3,17457096.9,1.24364302,,,02116,0401082001,0.94278097,0.05707318,0%,"This entire property is a garage, with the exception of two retail tenants on Dartmouth Street (Eastern Bank and Harvard Vanguard Medical Associates). The garage office is staffed 24x7 and includes a small office for Avis Rental Car.","2014, 2015, 2016"
936,484 Tremont St,Multifamily Housing,Multifamily Housing,79.6,5.1,170055.805664062,11924.0715856948,Yes,Castle Square,531506,68,2014,1965,2714.7,42316337.6,65.23463517,,,02116,050047800205005500010500590000,0.25299073,0.74700926,,,"2015, 2016"
937,,,,,,20809.6618652344,739.458721513232,No,61 N BEACON ST,,,,,,,,,,02135,,,,,,2014
938,210 Everett Street,Multifamily Housing,Multifamily Housing,63.9,3.8,14830.1613769531,770.06551286232,Yes,McNamara House,63538,97,2015,1981,241.4,4062184.5,56.76288205,,,02134,Not Available,0.14450046,0.85549953,,,"2015, 2016"
939,190 Cummins Highway,K-12 School,K-12 School,32,2.4,13217.6491699219,472.060071726965,Yes,Brooke Charter School Roslindale,63221,93,,1916,150.8,2024204.4,15.15793803,,,02131,1903799000,0.48154236,0.50142857,,,"2014, 2015, 2016"
940,30 Wallingford Rd,Multifamily Housing,Multifamily Housing,93,5.7,19401.8903808594,1039.74149597896,Yes,Ulin House: 30 Wallingford Rd.,140889,78,,1971,800.9,13103553.9,29.24004003,,,02135,2102565015,0.18356388,0.81643612,,,"2015, 2016"
941,28 Wallingford Rd.,Multifamily Housing,Multifamily Housing,69.5,4.7,38788.6052246094,1611.01092211022,Yes,Genesis House: 28 Wallingford Rd.,187656,64,,1978,878.2,13049750,51.53259155,,,02135,2102565020,0.32495046,0.67504948,,,"2015, 2016"
942,,,,,,30860.2236328125,1589.75804744957,No,30 40 ST THERESA AV,,,,,,,,,,02132,,,,,,2014
943,660 Beacon Street,Retail Store,Retail Store,74.6,7.2,10173.4262695312,414.99474136322,Yes,660 Beacon Street,74431,34,,1909,533.1,5555362.9,12542.300923,,,02215,0503752000,0.96522276,,,,"2014, 2015, 2016"
944,1141 Bennington Street,Manufacturing/Industrial Plant,Manufacturing/Industrial,38.4,3.7,43161.4438476562,1252.62916643558,Yes,New England Casket Co Inc,70000,,,1954,259.9,2686669.8,3.67571429,,,02128,Not Available,1.00000003,,,,"2015, 2016"
945,960 Massachusetts Ave,Other,Other,56,4,36931.7661132812,1019.50291146539,Yes,960 Mass Ave.,77000,,,1920,305.9,4311114.4,6.77402597,,,02118,Not Available,0.40874881,0.59125119,,,"2014, 2015, 2016"
946,11 Avenue de Lafayette,Office,Office,52.3,5.1,11554.4899902344,517.65770867202,Yes,Road Scholar,60000,84,,1892,303.6,3140400.1,12.005,,,02111,Not Available,0.99831777,0.00168223,,,"2015, 2016"
947,50 Northern Ave,Laboratory,"Laboratory, Parking, Retail Store",,,27359.6870117188,662.250209152662,Yes,Vertex ONE,585239,,,2013,,,,,,02210,0602671015,,,,"Parcel A - Vertex Global Headquarters
LEED project ID  1000021954","2015, 2016"
948,11 Fan Pier Blvd.,Laboratory,Laboratory,,,35411.6020507812,755.476699793814,Yes,Vertex TWO,516693,,,2013,,,,,,02210,0602671017,,,,"Parcel B - Vertex Global Headquarters
LEED project ID  1000021955","2015, 2016"
949,1213 VFW Parkway,Retail Store,"Parking, Retail Store",93,7.3,114632.193359375,1663.40953285606,Yes,Home Depot,102849,65,,1994,746.6,9563081.7,8.51636866,,,02132,2009216400,0.57204583,0.42795432,,,"2014, 2015, 2016"
950,,,,,,102042.767333984,5932.78866605955,No,80 30 WARREN ST,,,,,,,,,,02135,,,,,,2014
951,725 William T Morrissey Boulevard,Retail Store,Retail Store,76.7,5.9,69821.5051269531,1137.5726718907,Yes,Morrissey Plaza,84470,40,,1965,499.4,6477271.2,10.62862555,,,02122,1600247000,0.54974305,0.4502568,,"Boston Parcel ID# 1600247000
at 729 William T Morrissey Boulevard, Dorchester, MA 02122.
The address aligns with Kimco's Borough Block Lot # 00245-020","2015, 2016"
952,340 Brookline Ave,Parking,Parking,4.7,0.4,41966.6577148438,885.891077653335,Yes,Feldberg Garage,159333,,,1975,69.6,745904.1,,,,02115,Not Available,1.00000006,,,,"2014, 2015, 2016"
953,10 Post Office Square,Office,Office,46.3,4.3,33193.873046875,1308.85958486689,Yes,10 PO Square,405797,90,,1920,1751.9,18793122.2,10.28790257,,,02109,"0303879000, 0303880000,0303878000, 0303878010 ",0.91916191,0.08083809,,,"2014, 2015, 2016"
954,125 Parker Hill Avenue,Hospital (General Medical & Surgical),"Hospital (General Medical & Surgical), Other, Parking",291.7,21,143870.543701172,4465.72608974711,Yes,New England Baptist Hospital,425000,7,,1893,8924.5,123982564.5,64.17505882,,,02120,1001212000 1001213001,0.4315832,0.56665826,,,"2014, 2015, 2016"
955,505 Congress Street,Multifamily Housing,"Multifamily Housing, Parking",50.8,4.2,10758.6401367188,457.607292427853,Yes,Waterside Place,250000,53,,2014,1053.4,12690779.3,22.9148,,,02210,0602678015,0.68502273,0.31497722,,Parcel ID 0602678015,"2015, 2016"
956,150 William F. McClellan Highway,Self-Storage Facility,Self-Storage Facility,13.8,1.2,47003.7060546875,1452.41600232991,Yes,CubeSmart - William F. McClellan Highway,108405,,,2014,125.3,1500512.5,0.4455514,,,02128,0100437000,0.69704726,0.30295276,,,"2014, 2016"
957,131 Clarendon Street,Financial Office,Financial Office,,,8347.2529296875,366.151580912183,Yes,Brookline Bancorp,70346,,,1899,,,,,,02116,4289436 ,,,,"We do have National Grid stopping by to check our meters in person, before they were estimates. This will help with consistent readings for 2015.","2015, 2016"
958,477 Longwood Avenue,Worship Facility,Worship Facility,24.6,2.4,39943.3598632812,1257.44095653159,Yes,CONGREGATION ADATH ISRAEL,110959,,,1972,264.2,2731361.1,5.43263728,,,02215,Not Available,1.00000006,,,,2016
959,118 Huntington Avenue,Multifamily Housing,"Multifamily Housing, Parking",103.9,6.8,9624.47192382812,388.97119246425,Yes,The Colonnade Residences,172000,,,2002,1167.7,17864080.8,27.40930233,,,02116,0400905010,0.28079254,0.7192074,,,"2015, 2016"
960,12 Commonwealth Avenue,Multifamily Housing,Multifamily Housing,86.6,6.7,4979.87866210938,452.384048414394,Yes,"12 Commonwealth Avenue, Boston, MA",42860,84,,1920,286.9,3710840,35.49930005,,,02116,Not Available,0.1380876,,,,"2015, 2016"
961,1 Warren St,Multifamily Housing,"Multifamily Housing, Parking",75.9,5.6,59030.9790039062,3022.8242539437,Yes,The Nautica Condominium Leasehold Trust,150977,67,,2000,838.7,11453140.6,62.64994006,,,02129,Not Available,0.46091643,0.53908357,,,"2015, 2016"
962,"1960,1970,1980 Commonwealth Ave.",Multifamily Housing,Multifamily Housing,95.8,5.5,26141.4997558594,1313.84560851657,Yes,1960-1980 Commonwealth Ave.,141204,48,,1937,781.7,13527798.4,30.20098581,,,02135,02469-000,0.10696482,0.89303519,,,"2015, 2016"
963,11-15 Park Drive,Multifamily Housing,Multifamily Housing,84.3,5,10730.376953125,700.358140875321,Yes,Lincoln Halls at Park Drive Condominium,52865,76,,1920,266.2,4459149,38.62101579,,,02215,0504213000,0.1509815,0.84901851,,,"2015, 2016"
964,144/150 Boylston St,Residence Hall/Dormitory,Residence Hall/Dormitory,,0,17518.8696289062,630.222492080753,Yes,Piano Row,199874,,,2006,,,,,,02116,0500031000,,,,,"2014, 2015, 2016"
965,60 School Street,Hotel,Hotel,50151.6,3330.7,28525.1362304688,993.334424210361,Yes,Omni Parker House,392000,1,,1855,1305639.1,19659434352.7,272.65841837,,,02108,Not Available,0.0007788,0.0006963,100%,"Using monthly meter readings from U drive to input into Portfolio.  Getting monthly costs from Accounting to input into Portfolio.

All 2014 data inputed so far has been done using Ecova's website. Using utility bills off the website to input the informat",2016
966,98-106 Boylston Streeet,Performing Arts,Performing Arts,,0,21191.1618652344,700.643977078076,Yes,Colonial Theater,172349,,,1900,,,,,,02116,0500045000,,,,,"2014, 2015, 2016"
967,101 St. Theresa Avenue,K-12 School,K-12 School,57.3,3.9,93395.1259765625,3796.45437373303,Yes,The Roxbury Latin School,181272,76,,1928,711,10388318.1,43.98473013,,,02132,2003263000,0.35129058,0.64870943,,,"2015, 2016"
968,80 Boylston Street,Residence Hall/Dormitory,Residence Hall/Dormitory,,0,16836.5283203125,968.104137541626,Yes,80 Boylston St./ The Little Building,216877,,,1917,0,,,,,02116,0500001001,,,,,"2014, 2015, 2016"
969,125-131 Park Drive,Multifamily Housing,Multifamily Housing,110.2,6.5,10511.2080078125,771.941869499729,Yes,Fenway By The Park Condominium,49150,62,,1950,319.7,5414323,49.27365209,,,02215,0504275000,0.13575534,0.86424465,,,"2015, 2016"
970,"461, 463, 467, 469, 493, 495 Arborway, ",Multifamily Housing,Multifamily Housing,94.7,5.4,36562.9140625,3289.43684327608,Yes,Arborway Gardens Condominium,150172,50,,1950,808.1,14220077,27.40590789,,,02130,1102640000,0.08508935,0.91491065,,,"2015, 2016"
971,270 Babcock Street,Multifamily Housing,"Multifamily Housing, Parking",88.1,7.4,27824.4636230469,859.075704198884,Yes,Babcock Tower,155384,8,,1972,1147,13693129.5,44.80641507,,,02215,2100470000,0.70243378,0.29756633,,,"2015, 2016"
972,829 833 Beacon St,Multifamily Housing,Multifamily Housing,57.1,3.2,18336.9768066406,897.8673570539,Yes,Cyprus,50634,100,,1920,163.6,2891944.3,30.65331595,,,02215,2100170000,0.07944285,0.92055715,,,"2015, 2016"
973,60 Wm. Cardinal O'Connell Way,Senior Care Community,Senior Care Community,91.6,6,10536.7973632812,586.899602004018,Yes,Regina Cleri,63723.3,70,,1964,381.5,5838301.3,34.87421398,,,02114,0300618000,0.28037969,0.71962032,,,"2015, 2016"
974,11 West Broadway,Multifamily Housing,"Multifamily Housing, Other - Restaurant/Bar, Parking",15.6,1,1544.80981445312,175.762592321206,Yes,Eleven West,108163,100,,2013,112.2,1682909.5,23.7169827,,,02127,0600055010 060006100,0.31106969,0.68893037,,Property has an average monthly occupancy of 90% for 2015,"2015, 2016"
975,24 Federal Street,Office,Office,97.9,7.6,6268.93286132812,317.69887656179,Yes,24 Federal Street,74406,50,,1921,563.7,7285843.8,8.22379916,,,02110,Not Available,0.55594688,0.44405291,,,"2015, 2016"
976,79 Milk Street,Office,Office,152.1,10.7,6180.13793945312,324.399873154803,Yes,3 PO Square,65120,29,,1905,694.3,9903249.4,12.78562654,,,02110,Not Available,0.38959456,0.61040557,,,"2015, 2016"
977,"1109-1111 Boylston Street, 50, 52, 56, 60 and 64 Charlesgate East",Multifamily Housing,Multifamily Housing,123.3,7.3,30468.0666503906,1850.52239121809,Yes,Fenmore Condominium,107517,57,,1930,779.7,13253988.1,76.36280774,,,02215,504165000,0.13097854,0.86902146,,,"2015, 2016"
978,Pier 7 Ninth Street,Multifamily Housing,"Multifamily Housing, Parking",70.4,6.8,61750.3337402344,3595.39763236728,Yes,Constellation Wharf Condominium,163453,1,,1986,1113.1,11505782.4,19.07276098,,,02129,203516001,1.00000002,,,,"2015, 2016"
979,1-48 Shipway Place,Multifamily Housing,"Multifamily Housing, Office, Parking",27.6,2.7,43655.1906738281,2880.92389128517,Yes,Shipways Condominium,91379,89,,1984,244.4,2526299.3,25.37453901,,,02129,203515600,1.00000004,,,,"2015, 2016"
980,21 Beacon Street,Multifamily Housing,"Convenience Store, Multifamily Housing, Office, Other - Restaurant/Bar",182,11.8,15244.1274414062,733.412948323923,Yes,Twenty-One Beacon Condominium,94785,2,,1900,1113.9,17250643.2,78.82681859,,,02108,302807000,0.26253184,0.73746814,,,"2015, 2016"
981,"104, 106 &108 Peterborough Street, 51-67 Kilmarnock Street",Multifamily Housing,"Multifamily Housing, Parking",94,6,7517.33862304688,427.13432674905,Yes,Fenway Views Condominium,43281,59,,1990,261,4067173.5,75.79307317,,,02215,2100033010,0.25341262,0.74658738,,,"2015, 2016"
982,even only 114-122 Riverway,Multifamily Housing,Multifamily Housing,116.5,6.8,15388.7001953125,995.36337149316,Yes,Riverway Square Condominium,64400,52,,1920,439.7,7502065.8,27.8447205,,,02215,402005000,0.1259741,0.87402589,,,"2015, 2016"
983,10 Bowdoin Street,Multifamily Housing,Multifamily Housing,23.3,2.3,50684.3151855469,1457.5229017685,Yes,Bowdoin  Place Condominium,112888,98,,2004,254.8,2633501,18.66540288,,,02114,302726010,1.00000001,,,,"2015, 2016"
984,"400, 416, 418 Commonwealth Ave, 429 Newbury Street",Multifamily Housing,"Multifamily Housing, Office",62.8,5.3,28958.6643066406,1287.47012915803,Yes,Somerset Condominium,155880,68,,1897,833.1,9782255.9,32.147806,,,02215,503809000,0.73468288,0.26531716,,,"2015, 2016"
985,"388, 390 and 396 Commonwealth Avenue",Multifamily Housing,"Multifamily Housing, Office",74.3,5.1,20925.3676757812,641.759793091256,Yes,Windsor Place Condominium,120295,74,,1897,608.8,8939937.8,34.0579409,,,02215,503810000,0.34346294,0.65653706,,,"2015, 2016"
986,791 Tremont Street,Multifamily Housing,Multifamily Housing,86.8,5.4,13746.6064453125,626.248233434564,Yes,Piano Craft Guild,177600,41,,1972,956.2,15422669.9,27.49099099,,,02118,0901071000,0.2036489,0.79635109,,,"2015, 2016"
987,51-59 Amory Street,Other,Other,2.2,0.1,18980.5988769531,740.857760431705,Yes,51-59 Amory Street,78738,,,1876,9,170116.3,0.02159059,,,02119,1101201001,0,1.00000027,,"Tenanted portion of the building is less than 1% of building total .  Management office only.For all intents and purposes, this is a vacant building.","2015, 2016"
988,343 Commercial Street,Multifamily Housing,Multifamily Housing,16.1,1.2,46702.4245605469,2035.09297163504,Yes,Union Wharf Condominiums,250000,,,1978,290.7,4026683.5,15.1356,,,02109,0303038200,0.43751193,0.56248806,,,"2015, 2016"
989,316 Huntington Avenue,Fitness Center/Health Club/Gym,Fitness Center/Gym,202.8,13.4,34642.5908203125,1098.08957989,Yes,YMCA of Greater Boston - Huntington,100961,,,2014,1351.1,20471447,52.96005388,,,02115,0402245045 0402245042,0.29526481,0.70473521,,"Renovations were completed in October 2014. The property was fully operational during the 2014 calendar year. Energy usage for shared facilities with Northeastern University was split accordingly.

Energy meter ""Natural Grid Gas 430"" contains estimated va","2015, 2016"
990,63 Parket Hill Road,Senior Care Community,"Parking, Senior Care Community",75.7,7.3,21031.2849121094,1133.59526778091,Yes,Landmark at Longwood,35000,69,,2002,256.4,2650578.1,75.13142857,,,02120,1001441000,0.99999999,,,,"2015, 2016"
991,2053R Columbus Ave,Other - Lodging/Residential,Other - Lodging/Residential,102.1,6.7,11830.4924316406,581.333291019696,Yes,25 School Street Inc,51897,,,2007,346.2,5300432.8,32.0673642,,,02119,1101588600,0.27983364,0.72016638,,,"2015, 2016"
992,150 Huntington Avenue,Multifamily Housing,"Multifamily Housing, Parking",94.5,7.1,15673.9650878906,696.811180909667,Yes,Sophine LPS,287281,10,,1980,2046.9,27148531.6,61.76043665,,,02115,0400864000,0.5106737,0.4893263,,,"2015, 2016"
993,151 Tremont Street,Multifamily Housing,"Multifamily Housing, Parking",33.5,3.1,24214.7416992188,749.652939840145,Yes,Tremont on the Common Condominium,300000,99,,1967,933.9,10062191.5,34.63966667,,,02111,0304850000,0.90991819,0.09008179,,,"2015, 2016"
994,,,,,,10902.486328125,736.877087445129,No,32 24 SIDLAW RD,,,,,,,,,,02135,,,,,,2015
995,,,,,,109101.668945312,1442.2399612913,No,320 D ST,,,,,,,,,,02127,,,,,,2015
996,888 Washington Street,Multifamily Housing,Multifamily Housing,65,4.1,22340.4787597656,1188.48535369943,Yes,Oak Terrace Apartments,110224,93,,1994,454.7,7161419.3,59.8345188,,,02111,0305484010,0.23781119,0.76218879,,,"2015, 2016"
997,755 Boylston Street,Multifamily Housing,"Multifamily Housing, Restaurant",69.6,5.8,6753.37133789062,343.831571205684,Yes,"755 Boylston, LLC",54384,,,1860,312.8,3787546.3,18.5422183,,,02116,0503207200,0.67559477,0.32440527,,,"2015, 2016"
998,,,,,,5139.98486328125,481.291524510813,No,111 PARK DR,,,,,,,,,,02215,,,,,,2015
999,,,,,,5074.57958984375,376.631239704665,No,117 PARK DR,,,,,,,,,,02215,,,,,,2015
1000,2311 Washington st,Multifamily Housing,Multifamily Housing,71.8,5.2,7650.94409179688,431.286988124088,Yes,Central Boston Elder: 2311 Washington st,49588,39,,2012,259.1,3560269,32.72969267,,,02119,0903130010,0.4506208,0.54937922,,,"2015, 2016"
1001,70 Francis Street,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),418.2,32.9,33223.1423339844,743.872771375568,Yes,Shapiro Cardiovascular Center,436095.9,1,,2008,14332,182392588.5,73.65260714,,,02115,1000247010,0.4013326,,60%,"This account is now also services 400,000 SF laboratory building under construction.  EUI no longer accurate.  Began service to construction site in January 2015.  Estimate about 800,000 kWh per month going to the new building at this time.","2015, 2016"
1002,100 Norway Street,Multifamily Housing,Multifamily Housing,74.1,4.8,15070.5510253906,848.451073663696,Yes,Morville House: 100 Norway Street,152987,68,,1972,732.9,11340900.2,34.09766843,,,02115,0401452000,0.2638656,0.73613439,,,"2015, 2016"
1003,89 Union Park St,Multifamily Housing,Multifamily Housing,60.3,4,13872.6123046875,814.28884367616,Yes,St. Helena's House: 89 Union Park Street,85828,80,,1986,342.5,5171306.1,40.16288391,,,02118,0801080000,0.30072878,0.6992712,,,"2015, 2016"
1004,2 Clarendon Street,Not Available,,,,9861.61059570312,495.361137517836,Yes,Two Clarendon,,,,1985,,,,,,02116,0400206000,,,,,"2014, 2015, 2016"
1005,11 East Newton Street,Multifamily Housing,Multifamily Housing,79.9,4.8,32134.2021484375,1097.88883769764,Yes,Franklin Square Apartments,193816,70,,1867,937.4,15488807.3,35.52080324,,,02118,0801385002,0.16982239,0.83017762,,,"2015, 2016"
1006,33 Blossom Street,Multifamily Housing,Multifamily Housing,59.4,4,14061.6708984375,626.883834551807,Yes,The Blackstone Apartments,129648,86,,1978,516.3,7704342.4,36.60989757,,,02114,0300670000,0.3185034,0.6814966,,,"2015, 2016"
1007,488 Commonwealth Avenue,Multifamily Housing,Multifamily Housing,58.9,4,22278.1704101562,1285.74626698144,Yes,Kenmore Abbey,199419,82,,1978,793.6,11736591.7,37.68547631,,,02115,0503924000,0.33249014,0.66750985,,,"2015, 2016"
1008,1 Huntington Ave.,Multifamily Housing,"Multifamily Housing, Other - Services, Parking, Restaurant",133.9,10.3,16024.4921875,665.967678525646,Yes,Trinity Place Condominium,177636,1,,2001,1836.5,23791388.9,28.43286271,,,02116,0401053010,0.40893624,0.12192647,47%,"""Other - Services Use"" is the currently vacant health club.","2015, 2016"
1009,108 Kilmarnock Street,Multifamily Housing,Multifamily Housing,67.8,4.9,12462.0090332031,580.935906415579,Yes,McBride House/St Cecilia's: StC-108 Kilmarnock st,80731,71,,1995,393.1,5474438.5,46.79862754,,,02115,0504281010,0.42848875,0.57151128,,2 seperate buildings with shared water meter.,"2015, 2016"
1010,650 Huntington Avenue,Multifamily Housing,Multifamily Housing,119.2,7.3,9855.66674804688,407.779918069801,Yes,Charlesbank Apartments: 650 Huntington Avenue,210000,23,,2012,1526.5,25027873.8,45.0252381,,,02115,1000015000,0.18051259,0.81948738,,,"2015, 2016"
1011,,,,,,8470.82592773438,423.143347265939,No,31 41 BURBANK ST,,,,,,,,,,02115,,,,,,2015
1012,170 Brookline Avenue,Multifamily Housing,Multifamily Housing,64.3,5,14990.6577148438,703.670949481412,Yes,Trilogy,142773,25,,2006,715.4,9182078.7,37.9329425,,,02215,2100051018,0.56830197,0.43169806,,"Boston Data
170 BROOKLINE AVE
Parcel 2100051018	

Harvard Data
Root 06101	
Trilogy – 170 Brookline Ave.
HUH
","2015, 2016"
1013,157 W. 6th St.,Multifamily Housing,Multifamily Housing,45.4,3.2,15398.8234863281,962.601665126914,Yes,Tudor Place Condominium,60000,95,,1989,191.7,2725520.2,38.265,,,02127,600685010,0.39450089,0.60549911,,Gross floor area was estimated using the total rentable area plus common areas.,"2015, 2016"
1014,464-466 Commonwealth Avenue,Not Available,,,,13260.3181152344,697.654679662659,Yes,Braemore Condominium,,,,1982,385.4,5279676.6,,,,02215,0503916000,0.45547885,0.54452116,,,"2014, 2015, 2016"
